Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
AE,Gujarat,12,74,2012,12,0,4,9,MAKRANI RAFIKBHAI OSMANBHAI,M,IND,1202,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.71,yes,674,0.4,2.38,AEGJ13433,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,32,Rajkot,,,,8th Pass,Labourer or Daily Wage,,,
AE,Gujarat,12,74,2012,12,0,4,10,KANTARIA KHIMJIBHAI BATUKBHAI,M,IND,528,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.31,yes,7,0,2.38,AEGJ13443,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,32,Rajkot,,,,,,,,
AE,Gujarat,12,74,2012,12,0,4,11,NATHABHAI KANABHAI CHAVDA,M,IND,521,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.31,yes,156,0.09,2.38,AEGJ13444,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,55,Rajkot,,,,,,,,
AE,Gujarat,12,74,2012,12,0,4,12,DEVARSHIBHAI CHANABHAI MAKWANA,M,IND,365,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.21,yes,19,0.01,2.38,AEGJ13445,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,59,Rajkot,,,,12th Pass,Agriculture,,,
AE,Gujarat,12,74,2012,12,0,4,13,BHUT ASHOKBHAI BHIMJIBHAI,M,SP,346,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.2,yes,66,0.04,2.38,AEGJ11637,,7425,FALSE,2,BJSH,1452,JETPUR,TRUE,FALSE,0,TRUE,FALSE,TRUE,59,Rajkot,,,,8th Pass,Agriculture,,,
AE,Gujarat,12,74,2012,12,0,4,14,CHOTALIYA SHABIR YUNUSBHAI,M,IND,280,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.16,yes,5,0,2.38,AEGJ13435,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,25,Rajkot,,,,8th Pass,Labourer or Daily Wage,,,
AE,Gujarat,12,74,2012,12,0,4,15,RATHOD SHAMJIBHAI MADHABHAI,M,DBSP,275,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.16,yes,30,0.02,2.38,AEGJ13447,,2911,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,41,Rajkot,,,,8th Pass,Other or Unspecified,,,
AE,Gujarat,12,74,2012,12,0,4,16,GAJERA ROHITBHAI  GOVINDBHAI,M,IND,245,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.14,yes,13,0.01,2.38,AEGJ13431,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,28,Rajkot,,,,,,,,
AE,Gujarat,12,74,2012,12,0,4,17,CHANDRAKANT MAGANBHAI RAMOLIYA,M,IND,232,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.14,yes,17,0.01,2.38,AEGJ13440,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,35,Rajkot,,,,10th Pass,Other or Unspecified,,,
AE,Gujarat,12,74,2012,12,0,4,18,DEGADA JATINKUMAR KANTILAL,M,IND,215,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.13,yes,40,0.02,2.38,AEGJ13437,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,38,Rajkot,,,,5th Pass,Other or Unspecified,,,
AE,Gujarat,12,74,2012,12,0,4,19,DUDHATRA MUKUNDBHAI GOVINDBHAI,M,IND,175,GEN,169938,231237,JETPUR,GEN,Saurashtra-Kutch,19,73.49,0.1,yes,0,0,2.38,AEGJ13438,,10809,FALSE,3,IND,10809,RAJKOT-II,FALSE,TRUE,0,FALSE,FALSE,FALSE,45,Rajkot,,,,10th Pass,Business,Real Estate or Builder or Developer or Construction,Agriculture,
AE,Gujarat,12,74,2013,12,1,4,1,R.J. Vithalbhai,M,BJP,78216,,106806,169988,JETPUR,GEN,Saurashtra-Kutch,5,62.83,73.23,no,52906,49.53,1.67,AEGJ100577,,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,74,2013,12,1,4,2,P.J. Gandubhai,M,INC,25310,,106806,169988,JETPUR,GEN,Saurashtra-Kutch,5,62.83,23.7,no,24114,22.58,1.67,AEGJ100578,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,74,2013,12,1,4,3,S.M. Barot,M,IND,1196,,106806,169988,JETPUR,GEN,Saurashtra-Kutch,5,62.83,1.12,yes,20,0.02,1.67,AEGJ100579,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,74,2013,12,1,4,4,S.K. Narotambhai (Mis),M,IND,1176,,106806,169988,JETPUR,GEN,Saurashtra-Kutch,5,62.83,1.1,yes,268,0.25,1.67,AEGJ100580,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,74,2013,12,1,4,5,J.D. Dangar,M,IND,908,,106806,169988,JETPUR,GEN,Saurashtra-Kutch,5,62.83,0.85,yes,0,0,1.67,AEGJ100581,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,1,RADADIYA VITHALBHAI HANSRAJBHAI,M,INC,76189,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,46.46,no,2943,1.79,2.38,AEGJ5155,,3482,FALSE,6,INC,3482,DHORAJI,TRUE,TRUE,6,FALSE,FALSE,TRUE,54,Rajkot,,,,Graduate,Agriculture,,Social Work,
AE,Gujarat,12,75,2012,12,0,4,2,HARILAL MADHAVJIBHAI PATEL,M,BJP,73246,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,44.67,no,70752,43.15,2.38,AEGJ13458,,1605,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,59,Rajkot,,,,8th Pass,Agriculture,,,
AE,Gujarat,12,75,2012,12,0,4,3,NANDANIYA HARESHBHAI KANJIBHAI,M,BSP,2494,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,1.52,yes,437,0.27,2.38,AEGJ11646,,16651,FALSE,2,SP,7425,DHORAJI,TRUE,FALSE,0,TRUE,FALSE,TRUE,42,Rajkot,,,,Graduate,Other or Unspecified,,,
AE,Gujarat,12,75,2012,12,0,4,4,SONDARVA ASHOK NANJI,M,IND,2057,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,1.25,yes,74,0.05,2.38,AEGJ13460,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,46,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,5,SANJAY JINABHAI DABHI,M,IND,1983,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,1.21,yes,304,0.19,2.38,AEGJ13461,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,27,Rajkot,,,,8th Pass,Labourer or Daily Wage,,,
AE,Gujarat,12,75,2012,12,0,4,6,SAMA AMINBHAI ISHAKBHAI,M,IND,1679,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,1.02,yes,44,0.03,2.38,AEGJ13453,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,32,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,7,SOJITRA RAMNIKBHAI VALLABHABHAI,M,IND,1635,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,1,yes,206,0.13,2.38,AEGJ13463,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,49,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,8,ADHADUK JAGADISHBHAI RATANSIBHAI,M,GPP,1429,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.87,yes,865,0.53,2.38,AEGJ13464,,3167,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,51,Rajkot,,,,10th Pass,Agriculture,,,
AE,Gujarat,12,75,2012,12,0,4,9,DER JETHABHAI FOGALBHAI,M,IND,564,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.34,yes,113,0.07,2.38,AEGJ13465,,10809,FALSE,5,SP,7425,UPLETA,FALSE,FALSE,0,FALSE,FALSE,TRUE,57,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,10,RAJESH RAVJIBHAI SONDARVA,M,DBSP,451,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.28,yes,25,0.02,2.38,AEGJ13450,,2911,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,31,Rajkot,,,,8th Pass,Labourer or Daily Wage,,,
AE,Gujarat,12,75,2012,12,0,4,11,BUKHARI SHAHNAVAZ ABUMIYA,M,IND,426,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.26,yes,7,0,2.38,AEGJ13451,,10809,FALSE,2,BSP,16651,UPLETA,FALSE,FALSE,0,FALSE,FALSE,TRUE,43,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,12,VAKIL VINZUDA RANJITBHAI NARANBHAI,M,IND,419,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.26,yes,45,0.03,2.38,AEGJ13452,,10809,FALSE,3,IND,10809,UPLETA,FALSE,TRUE,0,FALSE,FALSE,FALSE,53,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,13,DHARAR JUBER ASHRAFBHAI,M,LJP,374,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.23,yes,84,0.05,2.38,AEGJ13462,,5029,FALSE,2,LJP,5029,UPLETA,FALSE,TRUE,0,FALSE,FALSE,TRUE,36,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,14,KANSAGARA GIRISHKUMAR KANJIBHAI,M,IND,290,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.18,yes,15,0.01,2.38,AEGJ13454,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,45,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,15,KALADIYA RAJESHBHAI SOMABHAI,M,IND,275,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.17,yes,28,0.02,2.38,AEGJ13455,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,35,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,16,MARVANIYA KIRTIKUMAR BAVANJIBHAI,M,IND,247,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.15,yes,31,0.02,2.38,AEGJ13456,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,51,Rajkot,,,,,,,,
AE,Gujarat,12,75,2012,12,0,4,17,BAKALI IMTIYAZ HANIFBHAI,M,IND,216,GEN,163974,231498,DHORAJI,GEN,Saurashtra-Kutch,17,70.83,0.13,yes,0,0,2.38,AEGJ13457,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,33,Rajkot,,,,,,,,
AE,Gujarat,12,75,2013,12,1,4,1,P.M. Makadiya,M,BJP,44751,,80751,164045,DHORAJI,GEN,Saurashtra-Kutch,5,49.22,55.42,no,11497,14.24,2.08,AEGJ100582,,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,75,2013,12,1,4,2,H.G. Patil (K.P),M,INC,33254,,80751,164045,DHORAJI,GEN,Saurashtra-Kutch,5,49.22,41.18,no,32111,39.77,2.08,AEGJ100583,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,75,2013,12,1,4,3,S.J. Dabhi,M,IND,1143,,80751,164045,DHORAJI,GEN,Saurashtra-Kutch,5,49.22,1.42,yes,194,0.24,2.08,AEGJ100584,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,75,2013,12,1,4,4,S.A. Nanji,M,LJP,949,,80751,164045,DHORAJI,GEN,Saurashtra-Kutch,5,49.22,1.18,yes,295,0.37,2.08,AEGJ100585,,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,75,2013,12,1,4,5,C.J. Bhurabhai,M,IND,654,,80751,164045,DHORAJI,GEN,Saurashtra-Kutch,5,49.22,0.81,yes,0,0,2.08,AEGJ100586,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Rajkot,,,,,,,,
AE,Gujarat,12,76,2012,12,0,4,1,CHAVDA MEGHJIBHAI AMARABHAI,M,BJP,49027,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,36.47,no,6119,4.55,3.45,AEGJ13467,,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,50,Jamnagar,,,,Graduate,Agriculture,,,
AE,Gujarat,12,76,2012,12,0,4,2,PARMAR DINESHBHAI RUDABHAI  (DR. DINESH  PARMAR),M,INC,42908,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,31.92,no,9490,7.06,3.45,AEGJ7172,,3482,TRUE,6,INC,3482,JAMNAGAR RURAL,FALSE,TRUE,3,FALSE,FALSE,TRUE,69,Jamnagar,,,,Graduate Professional,Liberal Profession or Professional,Doctor,Social Work,
AE,Gujarat,12,76,2012,12,0,4,3,GIRDHARBHAI ALABHAI VAGHELA,M,GPP,33418,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,24.86,no,30322,22.56,3.45,AEGJ13469,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,46,Jamnagar,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,Agriculture,
AE,Gujarat,12,76,2012,12,0,4,4,PADHIYAR LALAJIBHAI KARABHAI,M,IND,3096,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,2.3,yes,519,0.39,3.45,AEGJ4399,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,70,Jamnagar,,,,,,,,
AE,Gujarat,12,76,2012,12,0,4,5,BOKHANI ARVINDBHAI GORJIBHAI,M,BSP,2577,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,1.92,yes,733,0.55,3.45,AEGJ13470,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,38,Jamnagar,,,,10th Pass,Business,,,
AE,Gujarat,12,76,2012,12,0,4,6,CHAVDA MEGHJIBHAI UGABHAI,M,IND,1844,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,1.37,yes,294,0.22,3.45,AEGJ13471,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,45,Jamnagar,,,,Not Given,Social Work,,,
AE,Gujarat,12,76,2012,12,0,4,7,CHAVDA MEGHJIBHAI PITHABHAI,M,IND,1550,SC,134420,194894,KALAWAD,SC,Saurashtra-Kutch,7,68.97,1.15,yes,0,0,3.45,AEGJ13472,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,51,Jamnagar,,,,5th Pass,Social Work,,,
AE,Gujarat,12,77,2012,12,0,4,1,RAGHAVJIBHAI HANSRAJBHAI PATEL,M,INC,60499,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,44.76,no,3304,2.44,2.63,AEGJ13474,,3482,TRUE,6,INC,3482,JODIYA,FALSE,TRUE,4,FALSE,TRUE,TRUE,53,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,2,FALDU RANCHHODBHAI CHANABHAI (R.C. FALDU),M,BJP,57195,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,42.31,no,52320,38.71,2.63,AEGJ13482,,1605,TRUE,4,BJP,1605,KALAWAD,FALSE,TRUE,3,FALSE,TRUE,TRUE,54,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,3,DODEPOTRA JUSAB HAJIBHAI,M,BSP,4875,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,3.61,yes,2560,1.89,2.63,AEGJ13483,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,55,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,4,SATHAWARA  HARISH DAMJI DHARAVIYA,M,IND,2315,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,1.71,yes,313,0.23,2.63,AEGJ13484,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,38,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,5,LOKHIL MANUBHAI RANABHAI,M,IND,2002,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,1.48,yes,484,0.36,2.63,AEGJ13485,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,41,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,6,RATHOD JADAVJI JIVABHAI,M,CPM,1518,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,1.12,yes,59,0.04,2.63,AEGJ13486,,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,44,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,7,SANGHAR ISHAK OSMANBHAI,M,IND,1459,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,1.08,yes,149,0.11,2.63,AEGJ13487,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,74,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,8,KUNDARIA PRANJIVAN MOHANBHAI,M,GPP,1310,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.97,yes,409,0.3,2.63,AEGJ13475,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,55,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,9,SAIYAD ABDUL KADAR HUSAIN,M,SP,901,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.67,yes,186,0.14,2.63,AEGJ13488,,7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,30,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,10,PARMAR BHURALAL MEGHJIBHAI,M,IND,715,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.53,yes,144,0.11,2.63,AEGJ13473,,10809,TRUE,3,IND,10809,JODIYA,FALSE,TRUE,0,FALSE,FALSE,TRUE,58,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,11,DALIT DIPAK JASHUBHAI,M,IND,571,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.42,yes,40,0.03,2.63,AEGJ13476,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,27,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,12,NUTYAR BAVLABHAI HARUNBHAI,M,RKEP,531,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.39,yes,164,0.12,2.63,AEGJ13477,,6616,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,41,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,13,KAKAL HASAM JAKU,M,IND,367,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.27,yes,2,0,2.63,AEGJ13478,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,52,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,14,CHAUHAN VANITABEN ASHOKBHAI,F,IND,365,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.27,yes,69,0.05,2.63,AEGJ13479,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,36,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,15,KANANI SHITALKUMAR VELJIBHAI,M,IND,296,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.22,yes,48,0.04,2.63,AEGJ13480,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,33,Jamnagar,,,,,,,,
AE,Gujarat,12,77,2012,12,0,4,16,MANEK HUSAIN KASAM,M,RPI(A),248,GEN,135167,186173,JAMNAGAR RURAL,GEN,Saurashtra-Kutch,16,72.6,0.18,yes,0,0,2.63,AEGJ13481,,12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,32,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,1,JADEJA DHARMENDRASINH MERUBHA (HAKUBHA JADEJA),M,INC,61642,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,50.54,no,9448,7.75,2.27,AEGJ13492,,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,40,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,2,BERA MULUBHAI HARDASBHAI,M,BJP,52194,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,42.79,no,49897,40.91,2.27,AEGJ7214,,1605,TRUE,6,BJP,1605,BHANVAD,FALSE,TRUE,4,FALSE,TRUE,TRUE,47,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,3,SODHA SALIMBHAI NURMAMADBHAI,M,IND,2297,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,1.88,yes,448,0.37,2.27,AEGJ13498,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,54,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,4,BHAGVAT NARESHKUMAR HIRJIBHAI (MATANG),M,BSP,1849,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,1.52,yes,695,0.57,2.27,AEGJ13499,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,40,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,5,SODHA JUSAB ISHAK,M,IND,1154,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.95,yes,36,0.03,2.27,AEGJ13500,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,42,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,6,NAKUM PRAVINBHAI DHANJIBHAI (SATVARA),M,GPP,1118,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.92,yes,631,0.52,2.27,AEGJ13489,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,40,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,7,RAVJIBHAI HAKUBHAI MERIYA,M,IND,487,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.4,yes,248,0.2,2.27,AEGJ13490,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,55,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,8,PANDYA CHIRAG HARIOMBHAI,M,IND,239,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.2,yes,10,0.01,2.27,AEGJ13491,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,40,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,9,DHARVIYA DAYALBHAI AMBABHAI (DAYALBHAI SATVAR),M,IND,229,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.19,yes,6,0,2.27,AEGJ13501,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,36,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,10,DARJADA KASAMBHAI NURMAMADBHAI,M,RKEP,223,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.18,yes,26,0.02,2.27,AEGJ10630,,6616,TRUE,2,RKEP,6616,JAMNAGAR,FALSE,TRUE,0,FALSE,FALSE,FALSE,52,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,11,BELIM ASIFBHAI KARIMBHAI,M,LORP,197,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.16,yes,10,0.01,2.27,AEGJ13494,,5179,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,32,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,12,PARMAR RAMABEN MAVJIBHAI,F,IND,187,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.15,yes,26,0.02,2.27,AEGJ13495,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,44,Jamnagar,,,,,,,,
AE,Gujarat,12,78,2012,12,0,4,13,GOHIL VIJAY JETHABHAI,M,IND,161,GEN,121977,182733,JAMNAGAR NORTH,GEN,Saurashtra-Kutch,13,66.75,0.13,yes,0,0,2.27,AEGJ13496,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,35,Jamnagar,,,,,,,,
AE,Gujarat,12,79,2012,12,0,4,1,TRIVEDI VASUBEN NARENDRABHAI,F,BJP,55894,GEN,121079,184141,JAMNAGAR SOUTH,GEN,Saurashtra-Kutch,14,65.75,46.16,no,2862,2.36,2.5,AEGJ10628,,1605,TRUE,3,BJP,1605,JAMNAGAR,FALSE,TRUE,3,FALSE,TRUE,TRUE,63,Jamnagar,,,,Post Graduate,Other or Unspecified,,,
AE,Gujarat,12,79,2012,12,0,4,2,LAL JITENDRA HARIDAS (JITU LAL),M,INC,53032,GEN,121079,184141,JAMNAGAR SOUTH,GEN,Saurashtra-Kutch,14,65.75,43.8,no,47285,39.05,2.5,AEGJ11661,,3482,TRUE,2,INC,3482,JAMNAGAR,FALSE,TRUE,0,FALSE,FALSE,TRUE,44,Jamnagar,,,,Graduate Professional,Agriculture,,,
AE,Gujarat,12,79,2012,12,0,4,3,SABHAYA TULSHIBHAI MAVJIBHAI,M,GPP,5747,GEN,121079,184141,JAMNAGAR SOUTH,GEN,Saurashtra-Kutch,14,65.75,4.75,yes,3496,2.89,2.5,AEGJ13512,,3167,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,56,Jamnagar,,,,10th Pass,Other or Unspecified,,,
